gene	baseMean	log2FoldChange	stat	pvalue	padj	Ch14_1	Ch14_2	Ch14_3	EP08_1	EP08_2	EP08_3	Se17_1	Se17_2	Se17_3	condition	transcript	name	uniprot_id	uniprot_taxa	identity_Blastx	evalue_Blastx	pfam	symbol_pfam	evalue_pfam
G4984	179.735166395699	6.13202358831053	6.39688381841205	1.58579893158271e-10	6.56758627514981e-08	7.88514301461679	7.91400662530391	7.70497693177483	4.71856933693851	4.68571955465378	4.74063519887087	6.74420368895866	7.08696773442887	5.70327077977271	Ch	transcript:G4984.2	Four-jointed box protein 1	FJX1	MOUSE	28.495	1.82e-31	NA	NA	NA
G4974	20.0548277523456	10.9285908959515	3.17701423097286	0.00148799734239877	0.0380991715211406	4.57744150538243	3.47810103919294	3.4807706476831	3.48213410756224	3.48053037557551	3.48326938861699	3.47836544411556	4.10296346151302	3.83377402950808	Ch	transcript:G4974.6	Prokineticin receptor 2	PKR2	MOUSE	28.889	9.27e-06	PF00001	7tm_1	1.6e-13
G5134	58.4449875973616	4.3297491818204	5.04474984434714	4.54115095965231e-07	4.20272105014526e-05	6.00033888053768	5.7542392351023	6.00710260439073	4.89713082294716	4.8925150602152	4.90038657411563	5.63144808255757	5.7792579963835	5.9449780258187	Ch	transcript:G5134.1	Tyrosine-protein kinase SYK	KSYK	CHICK	40.37	1.11e-55	PF07714	PK_Tyr_Ser-Thr	1.3e-75
G5256	23882.8750598201	-1.11609930979915	-4.08376497774628	4.43118479605228e-05	0.00209136773023938	13.6292979376467	13.8661039562706	13.8906824756101	14.8730104135386	14.7752228166443	15.1223263441881	14.8055735696565	14.5264751573049	14.4822912826466	Ch	transcript:G5256.14	ATP synthase F(0) complex subunit C2, mitochondrial	AT5G2	PONAB	68.132	6.29e-20	PF00137	ATP-synt_C	6.8e-08
G5305	1200.01591063737	2.51598625187694	4.01927465599343	5.83775863187342e-05	0.00268251826881851	10.3824951378744	11.5326196075584	10.9824998504864	7.82983814133308	9.45173781497804	8.26185948691807	9.52138999382652	9.17718988525762	9.12360977013518	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5337	52.8474038841081	4.35247776445735	4.4004282970388	1.08037423620179e-05	0.000621440263781907	5.97133355104352	5.39155098762683	5.86862356275856	4.79607086658198	4.79195667931	4.79897506346493	5.61318603649848	5.73455800855022	5.41946202393675	Ch	transcript:G5337.2	Heat shock 70 kDa protein 12A	HS12A	HUMAN	34.578	2.03e-104	PF00012	HSP70	1.7e-05
G5448	24.628798495599	4.25407638210883	3.42596442302036	0.000612620619253862	0.0190764533431569	4.48018423543237	4.33818157340515	4.96001574462298	4.06046812873642	4.05885232472306	4.06161437989378	4.47371916618581	4.33390693291815	4.30339717738832	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5397	17451.3461278724	1.14928056592362	4.80342046830317	1.55977860671998e-06	0.000117987636524763	14.6344028729493	14.8025208770117	14.5020079636818	13.7568697217712	13.6786618929032	13.5344625704565	13.7785621354173	13.6657457993956	13.4492426937618	Ch	transcript:G5397.18	Cathepsin B	CATB	PIG	59.756	1.94e-139	PF00112	Peptidase_C1	2.1e-65
G5478	25458.5114605333	1.79686393243761	5.50269064783051	3.74038401911492e-08	5.0376586715982e-06	15.00255361346	15.5920686096019	15.462958469138	13.3366186214278	13.218711932659	13.3815771030784	13.9203321026905	14.6844165957873	14.1585320107853	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5597	353.499111323405	1.72110985483344	3.55920532203129	0.00037197864394913	0.0126533844264092	8.75340749030998	8.76345536885176	9.40554887208869	7.85817013385111	8.0475736396288	7.47313147974988	7.78718423717912	7.7094650828263	8.03237146654789	Ch	NA	NA	NA	NA	NA	NA	PF00822	PMP22_Claudin	1.3e-11
G5636	122.356405516421	5.96050908261769	5.67949839828852	1.35090315109525e-08	2.51450130348809e-06	6.89790373425704	6.42526029205061	7.79483193783297	4.70212630421255	4.68345972019191	4.71492162314631	5.89675207158286	5.63083176159809	6.43474143430563	Ch	transcript:G5636.7	ETS homologous factor	EHF	PANPA	69.318	2.32e-33	PF00178	Ets	4.7e-30
G5662	67.562718374132	4.27816957320805	3.99347508499564	6.5111923333146e-05	0.00293908480091797	6.05397046328636	6.35110854531812	5.60800760873376	4.89175390781301	4.8857894058212	4.89594863408723	5.76411816989796	5.7269258269617	6.37132239280098	Ch	transcript:G5662.5	Transcription initiation factor TFIID subunit 8	TAF8	XENLA	46.575	4.47e-61	PF10406	TAF8_C	4.2e-20
G5690	37.9260085619901	9.1835154234137	5.55250412751716	2.81606065138426e-08	4.12839475671077e-06	5.37811304884853	5.22757852156371	5.14259511567752	3.97879292465292	3.97496003672539	3.98148986494939	3.96974180868265	3.96916948120124	3.97063308780555	Ch	transcript:G5690.3	Lysoplasmalogenase-like protein TMEM86A	TM86A	MOUSE	45.69	1.35e-61	PF07947	YhhN	4.7e-41
G5713	48.2260539230318	4.35998125393662	4.50744058977782	6.56142943534394e-06	0.000404076728720847	5.49789203423406	5.63164394969976	5.82335303035553	4.74736733282272	4.74384038336233	4.74986110652267	5.36152928683078	5.25122534693691	5.6913378338426	Ch	transcript:G5713.1	Nuclear receptor ROR-alpha A	RORAA	DANRE	26.295	2.95e-30	PF00105	zf-C4	5.2e-26
G5723	17.1040766064426	8.03367074396894	3.39309661767867	0.000691072585030288	0.0210060705387372	3.91275418616809	4.00591463580567	4.25659455028106	3.46663768392441	3.465443302619	3.46748491169305	3.46383551304264	3.46366045486559	3.46410863349416	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5806	938.94767150322	-2.76721471840673	-4.27826299542695	1.88357397897731e-05	0.000996910112962877	8.18835243130373	8.43845336972717	6.84405511959982	9.98306412597244	10.095621757882	10.3516071099597	10.4283418185452	10.4529001090578	9.20320168496506	Ch	transcript:G5806.1	Hematopoietic prostaglandin D synthase	HPGDS	CHICK	41.667	1.1e-47	PF14497	GST_C_3	1.2e-23
G5861	18.5629753692733	10.5947462117129	3.0748812786315	0.0021058636165081	0.0496947815827253	4.28894509003354	3.25953296867325	3.26219712529609	3.26355597845304	3.26195753760365	3.26468648833259	4.15577927890964	3.25956119351026	3.26016477170282	Ch	transcript:G5861.1	Transient receptor potential cation channel subfamily M member 3	TRPM3	HUMAN	24.575	2.59e-46	PF18139	LSDAT_euk	4.6e-29
G5870	107.526136188771	4.87539009871243	6.52804486613172	6.66337391611019e-11	3.66072396157249e-08	6.87835108214826	6.70087947261671	7.02231181082676	5.09618053191405	5.08442100437041	5.10436533655035	6.60304938300935	6.56299388920231	6.67940897167732	Ch	transcript:G5870.1	Cytochrome P450 2B4	CP2B4	RABIT	29.505	7.18e-53	PF00067	p450	1.6e-90
G5879	289.352118724265	-1.30070928052854	-4.25707476621781	2.07119105044191e-05	0.0010755909386088	7.3571748877822	7.62537085425924	7.46906126716237	8.68486256074401	8.49921573300004	8.52954488012699	8.00566716985364	8.09506212649498	8.02593151515022	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5884	227.906110003739	6.49582042879596	6.42620508701739	1.30828868108172e-10	5.70345007652627e-08	7.08783940981068	8.89859773135576	8.01187437384757	4.46522015990081	4.41353952030673	4.49902305185667	6.58304284355005	7.1932599036773	6.24157765362239	Ch	NA	NA	NA	NA	NA	NA	PF01549	ShK	0.049
G5885	557.746252488422	6.80300264148734	7.1990441218636	6.06361293239356e-13	5.58054510211287e-10	8.28369443330288	10.3019368342085	9.53544022525522	4.1436655029733	4.00487706827176	4.22735002155371	8.48067096303271	8.71753644208315	7.60921019964396	Ch	NA	NA	NA	NA	NA	NA	PF01549	ShK	0.04
G5891	2617.86365809646	1.41297689393569	4.33809618979527	1.43722255326674e-05	0.000783191737415028	11.9785167437298	12.1319099472621	11.7777452357292	10.8142806629415	10.3681507393625	10.2665294781675	11.0733888168686	11.2211178335901	10.8181067897303	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5892	148.115019697627	2.42065625797715	3.61632432641908	0.000298815946020651	0.0104821004549194	8.03066537511518	7.1513552182825	7.59197744941118	6.51858026971867	5.94299238434875	6.75372949278252	6.12469419376406	6.30725329638617	6.31793470319946	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G5904	69.0085053673678	4.79417883900967	6.2256377232357	4.79601134265472e-10	1.65522341463371e-07	6.27725653309778	6.22400550540999	6.27341222561461	4.96581363397367	4.95990476427339	4.96997113641224	6.01473036075939	5.79515334370569	5.87399233249881	Ch	transcript:G5904.1	Ankyrin repeat and death domain-containing protein 1A	AKD1A	HUMAN	31.466	3.16e-15	PF12796	Ank_2	7.3e-07
G5960	654.784091742507	-2.88139548397237	-4.81757328138359	1.45314728430997e-06	0.000110636115217268	7.52195531899099	6.59035556315247	6.81475178712788	10.5412148287849	10.3030908950567	9.25904867380555	7.6455506694127	8.49512036805245	8.36796785195082	Ch	transcript:G5960.3	ETS-related transcription factor Elf-5	ELF5	HUMAN	30.667	4.9e-06	PF02198	SAM_PNT	3e-11
G6013	395.010420829778	7.06288723809076	7.31337881171851	2.60507258334307e-13	2.53856661268596e-10	9.77354451511391	9.11714679919285	7.97243168654782	4.14275629229191	4.03604442787256	4.20860583021006	6.97346330447072	6.67349406510236	7.88884892597364	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6107	36.1111151806923	3.73256847716493	4.31782173275183	1.57576617150371e-05	0.000847537090815926	5.19003711798243	5.07968980852695	5.25492811317295	4.56858320864917	4.56622648200408	4.57025371456288	5.16860049062475	5.18767704024462	5.18119825774656	Ch	transcript:G6107.1	PHD finger protein 21A	PF21A	HUMAN	36.749	2.67e-47	PF00628	PHD	7.3e-12
G6258	36.0308730553372	4.1843621212739	4.34214129916341	1.41100735044121e-05	0.000773998270444007	5.1092600014225	5.33872395938047	5.24772487171865	4.53119805653064	4.52879606609551	4.53290020585171	4.90567527939499	5.01021166833647	5.21423263493273	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6221	20773.9108053711	-2.95410256752974	-7.64518139472147	2.08650974960697e-14	2.88042670933242e-11	12.4293155377671	12.1788550906957	11.5943280190849	15.4493928561872	14.9330798330787	14.2752030022637	14.257693089424	14.3253636671287	14.5319010419307	Ch	transcript:G6221.1	Serine protease inhibitor Cvsi-1	SPI1	CRAVI	85.075	1.54e-35	NA	NA	NA
G6430	216.174757218984	1.84618521268813	5.05504415163959	4.30291212210641e-07	4.05011603493266e-05	7.90401665150559	8.0762541941973	8.23048889953789	6.18769404252845	6.52822068420551	6.3427387217062	7.70731383061123	7.63359639243524	7.81678279024919	Ch	transcript:G6430.9	Transcription regulator protein BACH1	BACH1	HUMAN	27.966	2.54e-09	PF00651	BTB	2e-14
G6492	3582.60654602109	2.22201649985906	4.22215620208094	2.41976317496169e-05	0.00123721594927208	13.0577129016285	12.4321831262757	12.3312935862347	9.85673623632648	11.1060067302408	10.1005041412886	10.4441822516958	11.0704908950393	11.3638105777443	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6503	897.267118065302	-1.5174066783367	-4.15040569349959	3.31886493036337e-05	0.00162663658095857	8.67529834508546	9.22759462902216	8.60322684841988	10.128252682407	9.94407143587726	10.2899205202504	10.0803454887271	9.98165091246803	9.8464759081662	Ch	NA	NA	NA	NA	NA	NA	PF05160	DSS1_SEM1	1.2e-21
G6544	102.638449884147	5.32877710203738	5.76235793085015	8.29468563318723e-09	1.72592119469113e-06	6.77428983192178	6.2984839591862	7.31993698903328	4.94679833652064	4.93494025487907	4.95504514117834	6.2266522851273	6.39351020857383	6.09512588180036	Ch	transcript:G6544.2	Protein hunchback	HUNB	BOMMO	64.474	9.07e-61	PF00096	zf-C2H2	0.0034
G6585	43.4846550738914	4.30960985521583	4.37551084702111	1.21148417119784e-05	0.000678021850677819	5.68576352446709	5.54991259015638	5.22199698288073	4.66789831844738	4.66481037358483	4.67008342878395	5.2402545774312	5.17589470577936	5.4698337321145	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6676	178.311336389458	-1.82545170739865	-3.12958504612762	0.00175053391396237	0.0431537869325902	6.5793698717671	6.35951485144632	6.52055573686208	7.64737819961597	7.99408975349274	8.10900355338514	6.75985312354268	7.34182905551423	6.6286719362344	Ch	transcript:G6676.1	APOBEC1 complementation factor	A1CF	PONAB	56.182	1.8e-168	PF00076	RRM_1	5.1e-15
G6718	107.615100880436	4.7484538881008	5.48979719812729	4.02395500376922e-08	5.33286708739527e-06	6.86579357348279	6.3388571465283	7.10993766429829	5.06738503418882	5.055398252195	5.07572329977875	6.70541348672517	6.52690778040777	6.72547114976265	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6741	2279.63098408997	-2.47153161638112	-6.04166963711334	1.52527526434958e-09	4.43293158407284e-07	8.9616408877884	9.39302208806527	8.87888332355021	12.3910606091054	11.97055717391	11.7136329120894	10.7518911694664	10.0134971713571	9.81291593240497	Ch	transcript:G6741.1	Glutathione S-transferase omega-1	GSTO1	HUMAN	43.568	3.02e-61	PF13417	GST_N_3	5e-22
G6845	119.756790156243	-9.81430761451876	-6.45935267418287	1.05151798449654e-10	5.27862028217263e-08	4.5411589005855	4.53559547534333	4.56943304119037	6.48164183232881	6.43770213698989	7.83379093332414	5.34985888583037	6.21279760584492	5.92437485021228	Ch	transcript:G6845.4	F-box only protein 5	FBX5	MOUSE	27.727	6.33e-20	PF12937	F-box-like	0.11
G6895	28.0255580417267	3.37444163868189	3.51942790393381	0.000432478560997275	0.0144153719144484	4.79501107871275	4.65876595216929	4.87024196291598	4.33314523484697	4.33148504263538	4.33432424949984	4.84891802453944	4.82762109563223	4.83516476372944	Ch	transcript:G6895.3	Glycosyltransferase-like domain-containing protein 1	GTDC1	DANRE	51.675	1.49e-149	PF12038	DUF3524	5.7e-68
G7000	735.532287508918	1.39621508124103	3.67226238983869	0.000240412649534325	0.00865799120040352	10.0897036426094	9.84450278279466	10.1237970090269	8.71154349907281	8.17355561182934	8.50182962295501	9.35364258789888	9.67879685203733	9.20312307193144	Ch	transcript:G7000.2	Insulin-like growth factor-binding protein complex acid labile subunit	ALS	HUMAN	28.933	1.66e-53	PF13855	LRR_8	1.6e-16
G7014	100.026279243908	4.92758955552047	5.4734955729636	4.41243911330232e-08	5.75562727172962e-06	6.77545356440269	6.53320703311449	6.96323176727355	5.03315115705421	5.02229736844506	5.04071442642473	5.96707409633298	6.56273383051287	6.6613111203741	Ch	transcript:G7014.1	Protein argonaute-2	AGO2	HUMAN	72.684	0	PF02171	Piwi	5.4e-111
G6988	15172.6899407195	2.49489615465739	5.56460923963613	2.62740496749488e-08	3.95201702894365e-06	14.5890296664887	14.9234566926273	14.6650838691873	11.1029004078001	11.8615670828005	11.9449375429401	12.4974141572438	13.8106571647144	13.6240148902153	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7323	26.1354661880625	3.28571165703355	3.30780095546162	0.000940316163914766	0.02690376091781	4.57174252375331	4.6456981130482	4.77888077828433	4.25801310898516	4.25647781076999	4.25910364869742	4.68138291862658	4.726601973684	4.79851995111376	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7289	24.5135258273821	4.21352535895749	4.3138377227646	1.60444736119702e-05	0.000857395967277092	4.78593049377425	4.65009898829187	4.63718345034076	4.15865632779864	4.15720853184555	4.15968474215774	4.52643748147566	4.37092766251191	4.46998976506289	Ch	NA	NA	NA	NA	NA	NA	PF07177	Neuralized	4.7e-09
G7642	847.574702657742	-2.22601870098787	-4.60331212461326	4.15824314153544e-06	0.000276648417199503	8.19092005163998	8.33375517977818	7.491210154274	10.8205502897359	10.4877629707736	10.0072913442525	8.70710752148271	8.99426196906013	9.4176816587635	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7749	63.2675094287802	5.27137903872994	6.38794977384999	1.68124535791754e-10	6.79305136567366e-08	6.19459481975545	6.32480677810954	5.99558780573376	4.81073411242848	4.8051378202555	4.81467143450709	5.56494984010092	5.57072087655616	5.35295261113681	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7735	97.4867855743204	6.58733105060255	3.84574719056349	0.00012018563165379	0.00486795886057868	7.19031146699546	6.86754485376061	5.98911356435265	4.34055805815986	4.32452976291302	4.35156018591856	4.30190213814482	5.07884225910972	5.47019453938325	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7771	776.650351906269	1.74057187328293	3.3503250414201	0.000807167823987158	0.0237927796657852	9.62904450815594	10.0249938598314	10.594404164153	7.7227478037805	8.15107839297988	8.40591531943317	9.75863461517279	9.53210184838698	9.08085142169121	Ch	transcript:G7771.4	Peptidoglycan recognition protein 1	PGRP1	HUMAN	47.619	2.33e-47	PF01510	Amidase_2	2e-16
G7886	19.4812372083124	13.23410595011	3.87076512580984	0.000108494287967814	0.00449329093618703	2.77171127369896	3.52986176470009	2.77309059763466	2.77392198081794	2.77294357063167	2.77461043959313	2.8831396449526	2.77146567350036	2.77183918191417	Ch	NA	NA	NA	NA	NA	NA	PF00095	WAP	1.5e-08
G8125	202.527933174482	11.104069736449	4.2729073865242	1.92940608298892e-05	0.00100828205586102	7.11722950944146	3.06252067150121	3.20731833342754	4.78585443238777	7.81015766203559	6.81896356809548	3.07917670022722	3.06433136498072	3.10136780938557	Ch	transcript:G8125.1	Deleted in malignant brain tumors 1 protein	DMBT1	MOUSE	47.525	2.13e-20	PF00530	SRCR	5.6e-22
G8902	72.6269594003791	10.0259710761606	3.96479588994952	7.34587760073719e-05	0.00325379166667947	6.21121836970131	4.45667909583616	4.47159124706343	4.47903654340552	4.47026754003688	4.48515216165058	6.07979269692928	6.22329542612397	6.29535778600792	Ch	transcript:G8902.1	Transformation/transcription domain-associated protein	TRRAP	DANRE	62.837	0	PF20206	Tra1_ring	0
G8990	83.6918569041253	5.20102317656982	5.22989920332858	1.69602486956296e-07	1.80104794802436e-05	6.15682603212041	6.20188603047439	6.98175291074883	5.00976298329444	5.00390536297168	5.01390056299611	5.79598778448842	5.87923871361562	6.19705514734552	Ch	NA	NA	NA	NA	NA	NA	PF00643	zf-B_box	2.6e-05
G9109	18.8401674161423	11.2578082343652	3.27715875951495	0.00104857392573012	0.029292876313061	3.17966019552666	3.17919857997289	4.41361788763842	3.18356258222301	3.18183028511352	3.1847864785702	3.17948545844232	3.17922924474473	3.89874158487932	Ch	transcript:G9109.1	Kelch-like protein 7	KLHL7	RAT	31.602	9.16e-22	PF00651	BTB	2.6e-21
G9123	93.1109715291862	4.12295138010083	4.62810755397546	3.69022364102154e-06	0.00024850506031367	6.2016178941373	6.32048314951581	6.68210954735271	5.04757037226269	5.03807511291314	5.05420508246143	6.90113609085453	6.3644592250212	6.52235395775544	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G9193	29.9046659028435	3.48182550144442	3.0810579565993	0.00206266495571924	0.0489543089633881	4.83760349660733	4.86615863587118	4.85827223505617	4.36312583988196	4.36131078295642	4.36441432245371	4.89826726984925	4.61259694209136	5.10739303818795	Ch	transcript:G9193.1	Dymeclin	DYM	CHICK	51.556	0	PF09742	Dymeclin	7.2e-202
G9189	45.0471109404868	3.94477454003688	4.34628027340169	1.38465621986606e-05	0.000762066941471801	5.60131443294302	5.43136523240903	5.45302556161379	4.73316955019842	4.73001004548048	4.73540540873682	5.33150717084109	5.40784097637661	5.66207451717269	Ch	transcript:G9189.1	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	MESH1	MOUSE	64.773	9.59e-67	PF13328	HD_4	4.4e-21
G9285	12.020680747333	11.6247477090816	3.38601043327005	0.000709166873808941	0.0214380628312389	2.75747875343025	2.75722078062316	3.72808767159891	2.75966832287959	2.75869443572697	2.76035822996294	2.75738107620338	2.75723791075744	3.04921267871942	Ch	transcript:G9285.1	Scavenger receptor class F member 1	SREC	HUMAN	36.464	1.04e-17	NA	NA	NA
G9282	15.2778142022466	3.79690078311151	3.52191794383766	0.000428436734521702	0.0143094414195293	4.02723259615611	3.9810177915119	3.94287316653826	3.66971756511428	3.66901126298373	3.67022054041991	3.85491457374452	3.79251805286276	3.8944665451635	Ch	transcript:G9282.1	Scavenger receptor class F member 2	SREC2	HUMAN	42.975	4.18e-18	NA	NA	NA
G9266	175.829470126216	3.0389951017492	3.2744077050232	0.00105883721512558	0.0294801635391098	8.50270413989702	7.79885691793898	6.86833591897275	5.46937235766323	6.08935988424421	6.17207992767463	6.01366132416736	5.73026955153702	6.90231291448461	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G9450	47.8896143754335	-19.9737352576933	-5.66156964348275	1.49994608558516e-08	2.67183944664556e-06	2.99142002115249	2.98911222994214	3.00309747203893	3.00981526184969	3.00188515384688	5.13672905140815	3.35998050584001	2.98926646193265	2.9925323966755	Ch	transcript:G9450.3	C-type lectin domain family 4 member D	CLC4D	HUMAN	34.127	8.36e-16	PF00059	Lectin_C	4.7e-15
G9680	728.740149577646	1.27687882568959	3.10056234363076	0.00193153547750058	0.0467121411974811	9.73926734348316	10.0011862428859	10.2340241350072	9.03860344810289	8.65331906402461	8.37853489179898	9.3329594285013	9.3360631638192	9.32122954142024	Ch	transcript:G9680.2	Complement C1q-like protein 4	C1QL4	HUMAN	30	1.14e-08	PF00386	C1q	9.9e-19
G9771	31.2695707964927	8.90385253105182	4.3462923192064	1.38458021873139e-05	0.000762066941471801	4.74754780243895	4.38770830391656	5.29164222027555	3.75115511587045	3.74804212567759	3.75334812350355	3.74381115812314	3.74334762443612	3.74453321736535	Ch	NA	NA	NA	NA	NA	NA	PF07776	zf-AD	8e-07
G9804	358.970591508083	2.01374582926474	3.31869470588569	0.000904392474946081	0.0261013340417365	9.15319705530758	9.43202183122854	8.0850866037013	6.86157773652126	7.07520661866271	7.44846849083251	8.16048263709807	8.27028529855778	7.98439144592853	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G9704	75730.7595312845	1.2371317238932	3.60550509808559	0.000311546374419242	0.0108425992408176	16.545908062873	16.8530099763017	16.9723027747536	16.0657727757502	15.9019951376114	15.4679961103643	15.3568928053361	15.6444156180397	15.7628289871466	Ch	transcript:G9704.10	Procathepsin L	CATL1	MOUSE	56.329	6.01e-122	PF00112	Peptidase_C1	1.7e-86
G9707	67950.0730056712	1.99318442785576	4.84716642312002	1.25237364732023e-06	0.00010120400898296	16.2533724981877	16.5991922287537	17.4600600114259	15.0459871824296	15.0658202449627	14.8565969615409	15.0112721347828	15.2338528272442	15.5401289400169	Ch	transcript:G9707.28	Cathepsin L	CATL	SARPE	59.236	4.82e-130	PF00112	Peptidase_C1	1.4e-87
G9709	105.83036898272	5.17444642013197	5.645825020254	1.64390981054603e-08	2.8367718668235e-06	6.88308364581242	6.61745247806163	7.14264889762851	4.9967800087615	4.98459873994497	5.00524694491436	5.97885287895586	6.29999105618324	6.76655954371524	Ch	transcript:G9709.1	CTD small phosphatase-like protein 2	CTSL2	HUMAN	52.83	8.88e-113	PF03031	NIF	2.5e-52
G9963	93.5869812799032	4.48195942648543	4.83823980262808	1.30994038368615e-06	0.000104833199981376	6.83895738835105	6.21332667969198	6.49522505980031	5.03943638285712	5.02981145723222	5.04615982444423	6.82676398211074	6.21255409936414	6.39270166408401	Ch	transcript:G9963.1	Protogenin B	PRTGB	DANRE	23.003	1.08e-06	NA	NA	NA
G10071	71.4847157498208	4.13861526876608	3.77630934084769	0.00015916929319419	0.00613208956059291	5.6073696122767	6.23503547562362	6.25849554072316	4.90760280078851	4.90103631529541	4.91221446602256	6.44648804310544	5.60147299750937	6.17393516628718	Ch	transcript:G10071.1	Cartilage oligomeric matrix protein	COMP	HUMAN	57.81	0	PF05735	TSP_C	5.4e-93
G10079	74.8294531488739	10.5403862997866	3.97922847885114	6.91392721678899e-05	0.00307972518754061	6.38910541707396	4.18891327091327	4.20796474770222	4.21736735331666	4.20628562637537	4.22503918194532	4.96265066504161	6.04248515076803	6.53898101784437	Ch	transcript:G10079.1	Sacsin	SACS	HUMAN	25.799	0	PF05168	HEPN	8.8e-08
G10095	74.3988828491633	4.57422979440759	5.58736167304421	2.305452616723e-08	3.55392805414967e-06	6.29000101684041	6.17744332317764	6.43625540827739	5.00967634112702	5.00307778442991	5.01431250388962	5.91962737629466	6.26851133898422	6.10933964849143	Ch	transcript:G10095.1	S phase cyclin A-associated protein in the endoplasmic reticulum	SCAPE	HUMAN	44.159	0	PF16501	SCAPER_N	5.3e-44
G10187	4562.0457206114	-2.018832208595	-3.56159558450371	0.000368607863876331	0.0125645223723771	10.4785208720808	11.3632619607245	9.94760276075245	13.112503411938	11.9159606005248	12.5010527166097	12.1593257896443	12.1080838036035	12.6112960452952	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10217	1265.95185391616	-1.65830653240228	-4.12694030546038	3.67621771849879e-05	0.00177551669751169	9.42343194882646	9.22051014053657	9.04379335502891	11.0866024604769	10.2731970741215	10.3375183784895	10.3198576096633	10.5779664755545	10.6309541539312	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10263	324.629337856927	-23.1635589732288	-6.59865333222853	4.14909221981098e-11	2.41672353198405e-08	1.25324717313058	1.17303089529732	1.5466904929885	1.66730001089318	1.52211180631551	10.7853836477195	1.22427459996178	6.59017991008101	1.28832834141476	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10242	1154.5894234951	-1.97649764050847	-5.5864981844183	2.31693969484586e-08	3.55392805414967e-06	9.15143476698384	8.82664849531392	8.37308686935953	10.892308788902	10.8916333107857	10.4554981571138	9.94361289116668	9.99347213117139	10.16199445041	Ch	transcript:G10242.1	Double-stranded RNA-specific adenosine deaminase	DSRAD	HUMAN	35.254	2.44e-116	PF02137	A_deamin	1.8e-92
G10314	45.2965453918481	4.10320327591843	3.55087604016673	0.000383951207826015	0.0130338846492741	5.76426848240104	5.20919785153032	5.38901515589216	4.65145452356927	4.64810826457837	4.65382072853094	5.26239967318917	5.06235096686607	5.71394156372905	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10394	60.2733861573575	4.35886173993933	4.52456782246644	6.05190439632968e-06	0.000379757000869688	5.78313303481512	5.6832716886134	6.27956262179891	4.87604436432271	4.87110565720361	4.87952504675413	5.95792361087465	5.82159307387002	5.62261994952359	Ch	transcript:G10394.1	Endonuclease 8-like 1	NEIL1	MOUSE	49.216	2.36e-95	PF09292	Neil1-DNA_bind	4.2e-22
G10462	166.613318196698	-1.99325950142036	-5.15211022569023	2.57571562141169e-07	2.58601848389734e-05	6.58295200697696	6.61103877069803	6.33207573651386	7.41244066790901	7.76758904339054	7.62675565755571	7.36721716124225	7.37736442436386	7.53127017293627	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10472	45.9174518143037	3.7809607396078	4.41679194586489	1.00176568175519e-05	0.000586404603673371	5.47215362479237	5.39132395822817	5.60273494936538	4.75757319377621	4.75435363429198	4.75985140476595	5.51066916041933	5.49542800776592	5.64334878400308	Ch	transcript:G10472.1	Tetratricopeptide repeat protein 7B	TTC7B	MOUSE	43.126	0	PF19440	TTC7_N	3.6e-99
G10474	133.069301503018	4.88008280224155	4.8947826398165	9.84144412717033e-07	8.23400825306584e-05	6.89384798669217	6.44679685605831	7.61331228521533	4.97766898581212	4.95972201673528	4.99001961409946	6.47733161915437	6.93288071575133	7.25493241877933	Ch	transcript:G10474.1	Girdin	GRDN	HUMAN	41.583	0	PF19047	HOOK_N	2.9e-18
G10592	39.9383727670182	4.26889803303175	3.98367883838198	6.78565629069137e-05	0.00303814005707009	5.5454536226371	5.41166522052054	5.08835346960279	4.58004709920032	4.57724568138552	4.58203035426599	5.40575269626781	5.00486666384276	5.02611893092652	Ch	transcript:G10592.1	DNA-directed RNA polymerase II subunit GRINL1A	GRL1A	PONAB	42.424	2.76e-06	PF15328	GCOM2	2.7e-10
